day,os_name,country,events,campaign_id,creative_id_network,creative_network,account_id,ad_id,ad_name,spend,installs,revenue,impressions_adjust,clicks_adjust,impressions,clicks,视频播放进度25%次数,视频播放进度50%次数,视频平均播放时长,match_prio
2026-02-09,android,TW,0,"=""6939195938352""","=""6939214283552""",PIC23-合成犀牛-Vincent-繁中,"=""1384270166683478""","=""6939214283552""",PIC23-合成犀牛-Vincent-繁中,19.0,0,0.0,1244,34,1244.0,34.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6941086287352""",PIC23-合成犀牛-Vincent-繁中,"=""1384270166683478""","=""6941086287352""",PIC23-合成犀牛-Vincent-繁中,11.98,0,0.0,657,23,657.0,23.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939214269552""",PIC29-世界观-Vincent-繁中,"=""1384270166683478""","=""6939214269552""",PIC29-世界观-Vincent-繁中,14.34,0,0.0,768,46,768.0,46.0,5.0,3.0,4.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939214269752""",PIC30-世界观2-Vincent-繁中,"=""1384270166683478""","=""6939214269752""",PIC30-世界观2-Vincent-繁中,17.96,0,0.0,1082,48,1082.0,48.0,28.0,18.0,4.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939214269952""",PIC32-机械族阵容-Vincent-繁中,"=""1384270166683478""","=""6939214269952""",PIC32-机械族阵容-Vincent-繁中,21.83,0,0.0,1174,59,1174.0,59.0,13.0,11.0,3.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939743637352""",VID23-英雄升级战斗-Vincent-韩语,"=""1384270166683478""","=""6939743637352""",VID23-英雄升级战斗-Vincent-韩语,45.42,0,0.0,3973,84,3973.0,84.0,940.0,553.0,7.0,1
2026-02-11,android,KR,0,"=""6931593682152""","=""6939193504352""",VID11-合成角色展示-Vincent-韩语,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,,0,,"=""unknown""",unknown,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,US,0,"=""6970072321780""","=""6970160770580""",VID11-合成角色展示-Vincent-通用,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,US,0,"=""6970072321780""","=""6970282527780""",VID11-合成角色展示-Vincent-通用,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,android,US,0,"=""120238648236360510""","=""120239358530960510""",VID22-选择+闯关-Vincent-英语,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-18,android,,0,,"=""unknown""",unknown,,,,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-04,android,,0,,"=""unknown""",unknown,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939223232952""",VID24-DMG战斗2-Vincent-韩语,"=""1384270166683478""","=""6939223232952""",VID24-DMG战斗2-Vincent-韩语,53.71,0,0.0,4026,114,4026.0,114.0,1208.0,1034.0,7.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6931593682752""",VID26-魔族失败胜利-Vincent-韩语,"=""1384270166683478""","=""6931593682752""",VID26-魔族失败胜利-Vincent-韩语,39.02,0,0.0,3325,51,3325.0,51.0,531.0,365.0,5.0,1
2026-02-09,android,KR,0,"=""120241467475180572""","=""120241467574950572""",PIC16-4级蛇女-Vincent-韩语,"=""898128255870755""","=""120241467574950572""",PIC16-4级蛇女-Vincent-韩语,3.9,0,0.0,573,4,573.0,4.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""120241467475180572""","=""120241467560440572""",PIC五图01-韩语,"=""898128255870755""","=""120241467560440572""",PIC五图01-韩语,11.96,0,0.0,1072,16,1072.0,16.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""120241467475180572""","=""120241467475140572""",PIC五图05-韩语,"=""898128255870755""","=""120241467475140572""",PIC五图05-韩语,25.26,0,0.0,3276,26,3276.0,26.0,0.0,0.0,2.0,1
2026-02-09,android,KR,0,"=""120241467475180572""","=""120241468014060572""",VID11-合成角色展示-Vincent-韩语,"=""898128255870755""","=""120241468014060572""",VID11-合成角色展示-Vincent-韩语,3.09,0,0.0,247,2,247.0,2.0,37.0,34.0,3.0,1
2026-02-09,android,KR,0,"=""120241467475180572""","=""120241468014200572""",VID18-角色展示轮播-Vincent-韩语,"=""898128255870755""","=""120241468014200572""",VID18-角色展示轮播-Vincent-韩语,27.57,0,0.0,2510,41,2510.0,41.0,279.0,190.0,2.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939216112352""",PIC04-合成场景版-Vincent-繁中,"=""1384270166683478""","=""6939216112352""",PIC04-合成场景版-Vincent-繁中,28.37,0,0.0,1760,53,1760.0,53.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939216112552""",PIC06-立绘卡牌展示-Vincent-繁中,"=""1384270166683478""","=""6939216112552""",PIC06-立绘卡牌展示-Vincent-繁中,28.68,0,0.0,1575,84,1575.0,84.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939216113152""",PIC08-升级进化-Vincent-繁中,"=""1384270166683478""","=""6939216113152""",PIC08-升级进化-Vincent-繁中,11.03,0,0.0,1263,23,1263.0,23.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939216112752""",PIC11-战斗PVE-Vincent-繁中,"=""1384270166683478""","=""6939216112752""",PIC11-战斗PVE-Vincent-繁中,16.77,0,0.0,860,41,860.0,41.0,0.0,0.0,0.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939195940552""",PIC13-4级厨师长-Vincent-繁中,"=""1384270166683478""","=""6939195940552""",PIC13-4级厨师长-Vincent-繁中,7.22,0,0.0,569,10,569.0,10.0,6.0,6.0,3.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939195940752""",PIC14-4级佛耶哥-Vincent-繁中,"=""1384270166683478""","=""6939195940752""",PIC14-4级佛耶哥-Vincent-繁中,13.05,0,0.0,609,13,609.0,13.0,12.0,3.0,2.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939195941952""",PIC15-4级巨魔-Vincent-繁中,"=""1384270166683478""","=""6939195941952""",PIC15-4级巨魔-Vincent-繁中,14.51,0,0.0,1178,17,1178.0,17.0,10.0,3.0,1.0,1
2026-02-09,android,TW,0,"=""6939195938352""","=""6939195940952""",PIC16-4级蛇女-Vincent-繁中,"=""1384270166683478""","=""6939195940952""",PIC16-4级蛇女-Vincent-繁中,7.43,0,0.0,533,11,533.0,11.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939853826352""",PIC五图01-韩语,"=""1384270166683478""","=""6939853826352""",PIC五图01-韩语,164.57,0,0.0,12279,297,12279.0,297.0,1.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939853826552""",PIC五图02-韩语,"=""1384270166683478""","=""6939853826552""",PIC五图02-韩语,24.51,0,0.0,5488,66,5488.0,66.0,1.0,1.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939853826752""",PIC五图03-韩语,"=""1384270166683478""","=""6939853826752""",PIC五图03-韩语,37.22,0,0.0,5136,55,5136.0,55.0,24.0,14.0,2.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939853825752""",PIC五图04-韩语,"=""1384270166683478""","=""6939853825752""",PIC五图04-韩语,26.51,0,0.0,5649,44,5649.0,44.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939853826152""",PIC五图05-韩语,"=""1384270166683478""","=""6939853826152""",PIC五图05-韩语,33.67,0,0.0,6721,77,6721.0,77.0,14.0,10.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939860601752""",PIC五图06-韩语,"=""1384270166683478""","=""6939860601752""",PIC五图06-韩语,87.96,0,0.0,5763,115,5763.0,115.0,33.0,17.0,3.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939193504352""",VID11-合成角色展示-Vincent-韩语,"=""1384270166683478""","=""6939193504352""",VID11-合成角色展示-Vincent-韩语,317.21,0,0.0,18147,605,18147.0,605.0,7266.0,6624.0,8.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6941085524752""",VID11-合成角色展示-Vincent-韩语,"=""1384270166683478""","=""6941085524752""",VID11-合成角色展示-Vincent-韩语,95.14,0,0.0,6383,112,6383.0,112.0,1365.0,1193.0,5.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939193287552""",VID12-英雄展示1-Abbey-通用,"=""1384270166683478""","=""6939193287552""",VID12-英雄展示1-Abbey-通用,53.46,0,0.0,6563,124,6563.0,124.0,1854.0,1388.0,5.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6941085525552""",VID15-卡牌滚动-Abbey-韩语,"=""1384270166683478""","=""6941085525552""",VID15-卡牌滚动-Abbey-韩语,12.08,0,0.0,815,20,815.0,20.0,165.0,130.0,4.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6941085525352""",VID16-阵容组合-Abbey-韩语,"=""1384270166683478""","=""6941085525352""",VID16-阵容组合-Abbey-韩语,10.32,0,0.0,878,19,878.0,19.0,198.0,147.0,3.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939193504952""",VID17-魔王阵容-Vincent-韩语,"=""1384270166683478""","=""6939193504952""",VID17-魔王阵容-Vincent-韩语,2.51,0,0.0,99,7,99.0,7.0,14.0,12.0,3.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6941085525152""",VID17-魔王阵容-Vincent-韩语,"=""1384270166683478""","=""6941085525152""",VID17-魔王阵容-Vincent-韩语,16.36,0,0.0,1043,24,1043.0,24.0,168.0,127.0,4.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939193162952""",VID18-角色展示轮播-Vincent-韩语,"=""1384270166683478""","=""6939193162952""",VID18-角色展示轮播-Vincent-韩语,298.8,0,0.0,21360,429,21360.0,429.0,3587.0,2436.0,3.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939192777152""",VID19-角色展示轮播2-Vincent-韩语,"=""1384270166683478""","=""6939192777152""",VID19-角色展示轮播2-Vincent-韩语,0.0,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931593682152""","=""6939743637552""",VID22-选择+闯关-Vincent-韩语,"=""1384270166683478""","=""6939743637552""",VID22-选择+闯关-Vincent-韩语,66.47,0,0.0,4270,62,4270.0,62.0,899.0,786.0,5.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085953152""",PIC18-合成加特林-Vincent-韩语,"=""1384270166683478""","=""6941085953152""",PIC18-合成加特林-Vincent-韩语,34.82,0,0.0,3181,52,3181.0,52.0,0.0,0.0,1.0,1
2026-02-10,android,TW,0,"=""6939217868352""","=""6939220724952""",VID10-选择英雄+战斗-Vincent,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192111752""",PIC19-合成修理师-Vincent-韩语,"=""1384270166683478""","=""6939192111752""",PIC19-合成修理师-Vincent-韩语,58.14,0,0.0,4298,75,4298.0,75.0,1.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085952952""",PIC19-合成修理师-Vincent-韩语,"=""1384270166683478""","=""6941085952952""",PIC19-合成修理师-Vincent-韩语,19.01,0,0.0,1723,21,1723.0,21.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192111952""",PIC20-合成厨师长-Vincent-韩语,"=""1384270166683478""","=""6939192111952""",PIC20-合成厨师长-Vincent-韩语,16.48,0,0.0,1085,25,1085.0,25.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085952752""",PIC20-合成厨师长-Vincent-韩语,"=""1384270166683478""","=""6941085952752""",PIC20-合成厨师长-Vincent-韩语,5.1,0,0.0,480,4,480.0,4.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192112152""",PIC21-合成火法师-Vincent-韩语,"=""1384270166683478""","=""6939192112152""",PIC21-合成火法师-Vincent-韩语,5.2,0,0.0,716,5,716.0,5.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085952552""",PIC21-合成火法师-Vincent-韩语,"=""1384270166683478""","=""6941085952552""",PIC21-合成火法师-Vincent-韩语,1.46,0,0.0,260,2,260.0,2.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192111152""",PIC22-合成蛇女-Vincent-韩语,"=""1384270166683478""","=""6939192111152""",PIC22-合成蛇女-Vincent-韩语,9.4,0,0.0,1078,9,1078.0,9.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085953352""",PIC22-合成蛇女-Vincent-韩语,"=""1384270166683478""","=""6941085953352""",PIC22-合成蛇女-Vincent-韩语,1.7,0,0.0,519,2,519.0,2.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192224152""",PIC23-合成犀牛-Vincent-韩语,"=""1384270166683478""","=""6939192224152""",PIC23-合成犀牛-Vincent-韩语,7.98,0,0.0,576,10,576.0,10.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6941085952352""",PIC23-合成犀牛-Vincent-韩语,"=""1384270166683478""","=""6941085952352""",PIC23-合成犀牛-Vincent-韩语,3.3,0,0.0,241,4,241.0,4.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192289552""",PIC29-世界观-Vincent-韩语,"=""1384270166683478""","=""6939192289552""",PIC29-世界观-Vincent-韩语,54.79,0,0.0,6910,88,6910.0,88.0,4.0,2.0,5.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192289752""",PIC30-世界观2-Vincent-韩语,"=""1384270166683478""","=""6939192289752""",PIC30-世界观2-Vincent-韩语,24.77,0,0.0,1697,30,1697.0,30.0,8.0,4.0,2.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192289952""",PIC32-机械族阵容-Vincent-韩语,"=""1384270166683478""","=""6939192289952""",PIC32-机械族阵容-Vincent-韩语,8.2,0,0.0,1877,15,1877.0,15.0,13.0,12.0,5.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192290152""",PIC33-魔族阵容-Vincent-韩语,"=""1384270166683478""","=""6939192290152""",PIC33-魔族阵容-Vincent-韩语,2.39,0,0.0,546,8,546.0,8.0,5.0,2.0,2.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192289152""",PIC34-神族阵容-Vincent-韩语,"=""1384270166683478""","=""6939192289152""",PIC34-神族阵容-Vincent-韩语,11.08,0,0.0,1947,20,1947.0,20.0,16.0,13.0,3.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239423107430510""",PIC五图02-英语,"=""1379725066317604""","=""120239423107430510""",PIC五图02-英语,1.0,0,0.0,459,17,459.0,17.0,2.0,1.0,1.0,1
2026-02-10,android,US,0,"=""120238648236360510""","=""120238648236390510""",VID11-合成角色展示-Vincent-通用,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,BR,0,"=""120239366594720510""","=""120239366795310510""",PIC05-合成祭司-Vincent-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,KR,0,"=""6931591409752""","=""6931592749952""",PIC05-合成祭司-Vincent-韩语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,KR,0,"=""6931591409752""","=""6939191252952""",PIC16-4级蛇女-Vincent-韩语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,TW,0,"=""6939195938352""","=""6939210114752""",PIC21-合成火法师-Vincent-繁中,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,android,US,0,"=""6970072321780""","=""6970072322380""",PIC21-合成火法师-Vincent-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,android,BR,0,"=""120239366394730510""","=""120239409035370510""",VID25-合成合成合成-Vincent-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,android,BR,0,"=""120239366594720510""","=""120239423107460510""",PIC五图04-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,android,US,0,"=""120238607155630510""","=""120239422701200510""",PIC五图01-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,android,US,0,"=""6970072321780""","=""6970282527780""",VID11-合成角色展示-Vincent-通用,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-13,android,BR,0,"=""120239366594720510""","=""120239423107460510""",PIC五图04-英语,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-17,android,,0,,"=""unknown""",unknown,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-19,android,,0,,"=""unknown""",unknown,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-04,android,ID,0,"=""120238770649640510""","=""120239024373250510""",PIC21-合成火法师-Vincent-英语,,,,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-04,android,ID,0,"=""120238770649640510""","=""120239297880920510""",PIC21-合成火法师-Vincent-英语,,,,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-04,android,ID,0,"=""120238770649640510""","=""120239024373230510""",PIC34-神族阵容-Vincent-英语,,,,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-06,android,,0,,"=""unknown""",unknown,,,,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-08,android,,0,,"=""unknown""",unknown,,,,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239423107420510""",PIC五图03-英语,"=""1379725066317604""","=""120239423107420510""",PIC五图03-英语,2.94,0,0.0,1174,40,1174.0,40.0,5.0,1.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239423107460510""",PIC五图04-英语,"=""1379725066317604""","=""120239423107460510""",PIC五图04-英语,56.6,0,0.0,46700,1007,46700.0,1007.0,25.0,11.0,2.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239423107450510""",PIC五图05-英语,"=""1379725066317604""","=""120239423107450510""",PIC五图05-英语,3.11,0,0.0,1687,24,1687.0,24.0,4.0,2.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239423626760510""",PIC五图06-英语,"=""1379725066317604""","=""120239423626760510""",PIC五图06-英语,4.21,0,0.0,1469,81,1469.0,81.0,16.0,9.0,3.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6931591409952""",PIC02-登录送连抽扁平版-Vincent-韩语,"=""1384270166683478""","=""6931591409952""",PIC02-登录送连抽扁平版-Vincent-韩语,25.6,0,0.0,1205,24,1205.0,24.0,1.0,0.0,3.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6931593368752""",PIC04-合成场景版-Vincent-韩语,"=""1384270166683478""","=""6931593368752""",PIC04-合成场景版-Vincent-韩语,13.65,0,0.0,1419,23,1419.0,23.0,0.0,0.0,0.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6931592749952""",PIC05-合成祭司-Vincent-韩语,"=""1384270166683478""","=""6931592749952""",PIC05-合成祭司-Vincent-韩语,211.08,0,0.0,19797,305,19797.0,305.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6931592716752""",PIC06-立绘卡牌展示-Vincent-韩语,"=""1384270166683478""","=""6931592716752""",PIC06-立绘卡牌展示-Vincent-韩语,22.7,0,0.0,1247,31,1247.0,31.0,1.0,1.0,3.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6931593311552""",PIC08-升级进化-Vincent-韩语,"=""1384270166683478""","=""6931593311552""",PIC08-升级进化-Vincent-韩语,67.75,0,0.0,11205,127,11205.0,127.0,0.0,0.0,2.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939191253352""",PIC13-4级厨师长-Vincent-韩语,"=""1384270166683478""","=""6939191253352""",PIC13-4级厨师长-Vincent-韩语,36.18,0,0.0,9051,44,9051.0,44.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939191253552""",PIC14-4级佛耶哥-Vincent-韩语,"=""1384270166683478""","=""6939191253552""",PIC14-4级佛耶哥-Vincent-韩语,33.96,0,0.0,10724,62,10724.0,62.0,61.0,56.0,3.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939191253752""",PIC15-4级巨魔-Vincent-韩语,"=""1384270166683478""","=""6939191253752""",PIC15-4级巨魔-Vincent-韩语,17.44,0,0.0,1868,22,1868.0,22.0,4.0,3.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939191252952""",PIC16-4级蛇女-Vincent-韩语,"=""1384270166683478""","=""6939191252952""",PIC16-4级蛇女-Vincent-韩语,108.34,0,0.0,26741,200,26741.0,200.0,2.0,0.0,2.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939191253152""",PIC17-4级巫妖-Vincent-韩语,"=""1384270166683478""","=""6939191253152""",PIC17-4级巫妖-Vincent-韩语,142.77,0,0.0,22904,210,22904.0,210.0,0.0,0.0,1.0,1
2026-02-09,android,KR,0,"=""6931591409752""","=""6939192111552""",PIC18-合成加特林-Vincent-韩语,"=""1384270166683478""","=""6939192111552""",PIC18-合成加特林-Vincent-韩语,244.26,0,0.0,19875,393,19875.0,393.0,5.0,2.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594910510""",PIC15-4级巨魔-Vincent-英语,"=""1379725066317604""","=""120239366594910510""",PIC15-4级巨魔-Vincent-英语,3.14,0,0.0,1890,33,1890.0,33.0,8.0,4.0,1.0,1
2026-02-22,android,,0,,"=""unknown""",unknown,,,,0.0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594830510""",PIC16-4级蛇女-Vincent-英语,"=""1379725066317604""","=""120239366594830510""",PIC16-4级蛇女-Vincent-英语,1.47,0,0.0,622,14,622.0,14.0,0.0,0.0,0.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594730510""",PIC17-4级巫妖-Vincent-英语,"=""1379725066317604""","=""120239366594730510""",PIC17-4级巫妖-Vincent-英语,10.36,0,0.0,7100,149,7100.0,149.0,1.0,0.0,3.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594820510""",PIC18-合成加特林-Vincent-英语,"=""1379725066317604""","=""120239366594820510""",PIC18-合成加特林-Vincent-英语,6.69,0,0.0,3774,100,3774.0,100.0,0.0,0.0,3.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239531611030510""",PIC18-合成加特林-Vincent-英语,"=""1379725066317604""","=""120239531611030510""",PIC18-合成加特林-Vincent-英语,4.67,0,0.0,3235,46,3235.0,46.0,0.0,0.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594840510""",PIC19-合成修理师-Vincent-英语,"=""1379725066317604""","=""120239366594840510""",PIC19-合成修理师-Vincent-英语,6.36,0,0.0,3428,90,3428.0,90.0,0.0,0.0,0.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594850510""",PIC20-合成厨师长-Vincent-英语,"=""1379725066317604""","=""120239366594850510""",PIC20-合成厨师长-Vincent-英语,2.45,0,0.0,1154,33,1154.0,33.0,0.0,0.0,0.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594860510""",PIC21-合成火法师-Vincent-英语,"=""1379725066317604""","=""120239366594860510""",PIC21-合成火法师-Vincent-英语,40.74,0,0.0,38497,672,38497.0,672.0,2.0,1.0,3.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594870510""",PIC22-合成蛇女-Vincent-英语,"=""1379725066317604""","=""120239366594870510""",PIC22-合成蛇女-Vincent-英语,2.69,0,0.0,1523,34,1523.0,34.0,0.0,0.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594880510""",PIC23-合成犀牛-Vincent-英语,"=""1379725066317604""","=""120239366594880510""",PIC23-合成犀牛-Vincent-英语,8.18,0,0.0,6531,84,6531.0,84.0,0.0,0.0,2.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594790510""",PIC29-世界观-Vincent-英语,"=""1379725066317604""","=""120239366594790510""",PIC29-世界观-Vincent-英语,3.97,0,0.0,1969,52,1969.0,52.0,0.0,0.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594760510""",PIC30-世界观2-Vincent-英语,"=""1379725066317604""","=""120239366594760510""",PIC30-世界观2-Vincent-英语,6.01,0,0.0,2491,72,2491.0,72.0,9.0,4.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594800510""",PIC32-机械族阵容-Vincent-英语,"=""1379725066317604""","=""120239366594800510""",PIC32-机械族阵容-Vincent-英语,13.25,0,0.0,5234,148,5234.0,148.0,14.0,10.0,2.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594810510""",PIC33-魔族阵容-Vincent-英语,"=""1379725066317604""","=""120239366594810510""",PIC33-魔族阵容-Vincent-英语,9.68,0,0.0,4512,141,4512.0,141.0,6.0,4.0,5.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239366594740510""",PIC34-神族阵容-Vincent-英语,"=""1379725066317604""","=""120239366594740510""",PIC34-神族阵容-Vincent-英语,32.97,0,0.0,19730,480,19730.0,480.0,0.0,0.0,1.0,1
2026-02-09,android,BR,0,"=""120239366594720510""","=""120239531590770510""",PIC34-神族阵容-Vincent-英语,"=""1379725066317604""","=""120239531590770510""",PIC34-神族阵容-Vincent-英语,28.81,0,0.0,18634,330,18634.0,330.0,5.0,3.0,2.0,1
2026-02-09,android,BR,0,"=""120239366394730510""","=""120239366394800510""",VID15-卡牌滚动-Abbey-英语,"=""1379725066317604""","=""120239366394800510""",VID15-卡牌滚动-Abbey-英语,7.3,0,0.0,3988,41,3988.0,41.0,323.0,173.0,2.0,1
2026-02-09,android,BR,0,"=""120239366394730510""","=""120239366394760510""",VID16-阵容组合-Abbey-英语,"=""1379725066317604""","=""120239366394760510""",VID16-阵容组合-Abbey-英语,2.94,0,0.0,1235,19,1235.0,19.0,129.0,63.0,2.0,1
2026-02-09,android,BR,0,"=""120239366394730510""","=""120239531552690510""",VID18-角色展示轮播-Vincent-英语,"=""1379725066317604""","=""120239531552690510""",VID18-角色展示轮播-Vincent-英语,3.93,0,0.0,3349,21,3349.0,21.0,266.0,156.0,2.0,1
2026-02-09,android,BR,0,"=""120239366394730510""","=""120239366394790510""",VID20-角色升级-Vincent-英语,"=""1379725066317604""","=""120239366394790510""",VID20-角色升级-Vincent-英语,0.48,0,0.0,297,3,297.0,3.0,25.0,15.0,2.0,1
2026-02-09,android,BR,0,"=""120239366394730510""","=""120239366394780510""",VID22-选择+闯关-Vincent-英语,"=""1379725066317604""","=""120239366394780510""",VID22-选择+闯关-Vincent-英语,6.79,0,0.0,2155,31,2155.0,31.0,189.0,134.0,3.0,1
