day,country,os_name,network,campaign,creative_network,creative_id_network,adgroup_id_network,campaign_id_network,installs,clicks,impressions,events,revenue,prefix,type,campaign_id,stage,material
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC五图04-英语,120239423107460510,120239423107410510,120239366594720510,112,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC五图04-英语,120239423107460510,120239423107410510,120239366594720510,96,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,68,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC21-合成火法师-Vincent-英语,120239366594860510,120239366594770510,120239366594720510,58,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC21-合成火法师-Vincent-英语,120239366594860510,120239366594770510,120239366594720510,54,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC五图01-韩语,6939853826352,6939853825952,6931591409752,48,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239366594740510,120239366594780510,120239366594720510,45,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6939193504352,6939193504152,6931593682152,45,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),VID11-合成角色展示-Vincent-通用,6970282527780,6970282527380,6970072321780,40,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239531590770510,120239531590710510,120239366594720510,39,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6939193504352,6939193504152,6931593682152,37,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-09,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID18-角色展示轮播-Vincent-韩语,6939193162952,6939192776752,6931593682152,34,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC05-合成祭司-Vincent-韩语,6931592749952,6931591410152,6931591409752,31,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC13-4级厨师长-Vincent-英语,120239366594890510,120239366594750510,120239366594720510,29,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC18-合成加特林-Vincent-韩语,6939192111552,6939192111352,6931591409752,29,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,US,android,Off-Facebook Installs,02-US-CBT1-VID (120238648236360510),VID22-选择+闯关-Vincent-英语,120239358530960510,120239358530930510,120238648236360510,29,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,29,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239366594740510,120239366594780510,120239366594720510,29,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC05-合成祭司-Vincent-韩语,6931592749952,6931591410152,6931591409752,28,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,27,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC五图01-韩语,6939853826352,6939853825952,6931591409752,26,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC五图01-繁中,6939856067152,6939856067752,6939195938352,25,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-03,ID,android,Instagram Installs,11-ID-技术测试 (120238770649640510),PIC06-立绘卡牌展示-Vincent-英语,120239279840150510,120239279840110510,120238770649640510,24,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC19-合成修理师-Vincent-英语,120239357471640510,120239357471610510,120238607155630510,24,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-03,ID,android,Facebook Installs,11-ID-技术测试 (120238770649640510),PIC34-神族阵容-Vincent-英语,120239024373230510,120239024373220510,120238770649640510,23,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-10,US,android,Off-Facebook Installs,02-US-CBT1-VID (120238648236360510),VID22-选择+闯关-Vincent-英语,120239358530960510,120239358530930510,120238648236360510,23,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC五图01-繁中,6939856067152,6939856067752,6939195938352,22,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC五图01-英语,120239422701200510,120239422701170510,120238607155630510,22,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,22,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-03,ID,android,Instagram Installs,11-ID-技术测试 (120238770649640510),PIC34-神族阵容-Vincent-英语,120239024373230510,120239024373220510,120238770649640510,21,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-09,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID24-DMG战斗2-Vincent-通用,120239531552720510,120239531552680510,120239366394730510,21,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6941085524752,6941085524952,6931593682152,21,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC33-魔族阵容-Vincent-英语,120239366594810510,120239366594780510,120239366594720510,19,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID18-角色展示轮播-Vincent-韩语,6939193162952,6939192776752,6931593682152,19,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,US,android,Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC五图01-英语,120239422701200510,120239422701170510,120238607155630510,19,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-09,BR,android,Facebook Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,18,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC16-4级蛇女-Vincent-韩语,6939191252952,6939191252752,6931591409752,18,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC35-横版海报-Vincent-通用,6941352859352,6941085952152,6931591409752,18,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-03,ID,android,Facebook Installs,11-ID-技术测试 (120238770649640510),PIC06-立绘卡牌展示-Vincent-英语,120239279840150510,120239279840110510,120238770649640510,17,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC17-4级巫妖-Vincent-英语,120239366594730510,120239366594750510,120239366594720510,17,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC18-合成加特林-Vincent-英语,120239366594820510,120239366594770510,120239366594720510,17,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,,android,Organic,unknown,unknown,unknown,unknown,unknown,17,0,0,0,0.0,,,,,
2026-02-10,KR,android,Instagram Installs,15-KR-CBT1 (120241467475180572),VID18-角色展示轮播-Vincent-韩语,120241468014200572,120241468014070572,120241467475180572,17,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC21-合成火法师-Vincent-英语,120239528904130510,120239528904080510,120238607155630510,17,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC05-合成祭司-Vincent-英语,120239366795310510,120239366795340510,120239366594720510,16,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC21-合成火法师-Vincent-英语,120239528904130510,120239528904080510,120238607155630510,16,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC18-合成加特林-Vincent-韩语,6939192111552,6939192111352,6931591409752,16,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC16-4级蛇女-Vincent-韩语,6939191252952,6939191252752,6931591409752,16,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-03,ID,android,Instagram Installs,11-ID-技术测试 (120238770649640510),PIC12-战斗PVP-Vincent-英语,120239279840130510,120239279840110510,120238770649640510,15,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-03,ID,android,Instagram Installs,11-ID-技术测试 (120238770649640510),PIC21-合成火法师-Vincent-英语,120239024373250510,120239024373220510,120238770649640510,15,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-09,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID18-角色展示轮播-Vincent-韩语,6939193162952,6939192776752,6931593682152,15,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-09,TW,android,Facebook Installs,07-TW-CBT1-VID (6939217868352),VID10-选择英雄+战斗-Vincent,6939220724952,6939220725152,6939217868352,15,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-09,US,android,Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC五图01-英语,120239422701200510,120239422701170510,120238607155630510,15,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6941085524752,6941085524952,6931593682152,15,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID22-选择+闯关-Vincent-繁中,6939743275552,6939743274952,6939217868352,15,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),PIC34-神族阵容-Vincent-英语,6970323092180,6970160769980,6970072321780,15,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-11,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC五图04-英语,120239423107460510,120239423107410510,120239366594720510,15,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Facebook Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239366594740510,120239366594780510,120239366594720510,14,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC32-机械族阵容-Vincent-英语,120239366594800510,120239366594780510,120239366594720510,14,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),PIC五图01-英语,6970160770180,6970160769980,6970072321780,14,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC23-合成犀牛-Vincent-英语,120239366594880510,120239366594770510,120239366594720510,13,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC17-4级巫妖-Vincent-韩语,6939191253152,6939191252752,6931591409752,13,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID24-DMG战斗2-Vincent-通用,120239531552720510,120239531552680510,120239366394730510,13,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC17-4级巫妖-Vincent-韩语,6939191253152,6939191252752,6931591409752,13,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC05-合成祭司-Vincent-韩语,6931592749952,6931591410152,6931591409752,13,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC五图01-英语,120239422701200510,120239422701170510,120238607155630510,13,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,02-US-CBT1-VID (120238648236360510),VID19-角色展示轮播2-Vincent-英语,120239358530950510,120239358530930510,120238648236360510,13,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),VID22-选择+闯关-Vincent-英语,6970282527980,6970282527380,6970072321780,13,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,,android,Organic,unknown,unknown,unknown,unknown,unknown,12,0,0,0,0.0,,,,,
2026-02-09,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6939193504352,6939193504152,6931593682152,12,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-09,US,android,Facebook Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,12,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,US,android,Off-Facebook Installs,02-US-CBT1-VID (120238648236360510),VID11-合成角色展示-Vincent-通用,120238648236390510,120238648236410510,120238648236360510,12,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC21-合成火法师-Vincent-繁中,6939210114752,6939210113752,6939195938352,12,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),VID11-合成角色展示-Vincent-通用,6970160770580,6970160769980,6970072321780,12,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,BR,android,Facebook Installs,09-BR-CBT1-PIC (120239366594720510),PIC32-机械族阵容-Vincent-英语,120239366594800510,120239366594780510,120239366594720510,11,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Off-Facebook Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,11,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-09,US,android,Facebook Installs,02-US-CBT1-VID (120238648236360510),VID22-选择+闯关-Vincent-英语,120239358530960510,120239358530930510,120238648236360510,11,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-09,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC五图01-英语,120239422701200510,120239422701170510,120238607155630510,11,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC08-升级进化-Vincent-韩语,6931593311552,6931591410152,6931591409752,11,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC五图01-繁中,6939856067152,6939856067752,6939195938352,11,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC19-合成修理师-Vincent-英语,120239357471640510,120239357471610510,120238607155630510,11,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC08-升级进化-Vincent-英语,120239366795320510,120239366795340510,120239366594720510,10,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC33-魔族阵容-Vincent-英语,120239366594810510,120239366594780510,120239366594720510,10,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC19-合成修理师-Vincent-韩语,6939192111752,6939192111352,6931591409752,10,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID22-选择+闯关-Vincent-繁中,6939743275552,6939743274952,6939217868352,10,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239531590770510,120239531590710510,120239366594720510,10,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6939193504352,6939193504152,6931593682152,10,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC21-合成火法师-Vincent-繁中,6939210114752,6939210113752,6939195938352,10,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID06-LUDUS战斗-Vincent,120239531552730510,120239531552680510,120239366394730510,9,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-09,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC16-4级蛇女-Vincent-韩语,6939191252952,6939191252752,6931591409752,9,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC19-合成修理师-Vincent-繁中,6939210114352,6939210113752,6939195938352,9,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,07-TW-CBT1-VID (6939217868352),VID12-英雄展示1-Abbey-通用,6939219987752,6939217867552,6939217868352,9,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-09,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC21-合成火法师-Vincent-繁中,6939210114752,6939210113752,6939195938352,9,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-09,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID10-选择英雄+战斗-Vincent,6939220724952,6939220725152,6939217868352,9,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-09,US,android,Instagram Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,9,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,BR,android,Facebook Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,9,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID18-角色展示轮播-Vincent-韩语,6939193162952,6939192776752,6931593682152,9,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC18-合成加特林-Vincent-繁中,6939210114152,6939210113752,6939195938352,9,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,US,android,Facebook Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,9,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),VID11-合成角色展示-Vincent-通用,6970282527780,6970282527380,6970072321780,9,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-11,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC21-合成火法师-Vincent-英语,120239366594860510,120239366594770510,120239366594720510,9,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-03,ID,android,Facebook Installs,11-ID-技术测试 (120238770649640510),PIC12-战斗PVP-Vincent-英语,120239279840130510,120239279840110510,120238770649640510,8,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-03,ID,android,Instagram Installs,11-ID-技术测试 (120238770649640510),PIC34-神族阵容-Vincent-英语,120239297880900510,120239297880890510,120238770649640510,8,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-03,ID,android,Off-Facebook Installs,11-ID-技术测试 (120238770649640510),PIC21-合成火法师-Vincent-英语,120239024373250510,120239024373220510,120238770649640510,8,0,0,0,0.0,11,技术测试,120238770649640510,技术测试,
2026-02-09,BR,android,Facebook Installs,08-BR-CBT1-VID (120239366394730510),VID06-LUDUS战斗-Vincent,120239531552730510,120239531552680510,120239366394730510,8,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-09,BR,android,Facebook Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239531590770510,120239531590710510,120239366594720510,8,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC22-合成蛇女-Vincent-英语,120239366594870510,120239366594770510,120239366594720510,8,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-09,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC08-升级进化-Vincent-韩语,6931593311552,6931591410152,6931591409752,8,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC04-合成场景版-Vincent-繁中,6939216112352,6939216112152,6939195938352,8,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC06-立绘卡牌展示-Vincent-繁中,6939216112552,6939216112152,6939195938352,8,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-09,TW,android,Facebook Installs,07-TW-CBT1-VID (6939217868352),VID22-选择+闯关-Vincent-繁中,6939743275552,6939743274952,6939217868352,8,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-09,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID10-选择英雄+战斗-Vincent,6939220724952,6939220725152,6939217868352,8,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-09,US,android,Facebook Installs,02-US-CBT1-VID (120238648236360510),VID11-合成角色展示-Vincent-通用,120238648236390510,120238648236410510,120238648236360510,8,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-09,US,android,Instagram Installs,14-US-CBT1 (6970072321780),PIC五图01-英语,6970160770180,6970160769980,6970072321780,8,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-09,US,android,Off-Facebook Installs,02-US-CBT1-VID (120238648236360510),VID18-角色展示轮播-Vincent-英语,120239408869050510,120239408869000510,120238648236360510,8,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-09,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),VID11-合成角色展示-Vincent-通用,6970160770580,6970160769980,6970072321780,8,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC17-4级巫妖-Vincent-英语,120239366594730510,120239366594750510,120239366594720510,8,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,,android,Organic,unknown,unknown,unknown,unknown,unknown,8,0,0,0,0.0,,,,,
2026-02-10,KR,android,Instagram Installs,15-KR-CBT1 (120241467475180572),VID24-DMG战斗2-Vincent-韩语,120241486368860572,120241468014070572,120241467475180572,8,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC五图01-繁中,6941413182752,6941413178952,6941413175152,8,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC21-合成火法师-Vincent-繁中,6939210114752,6939210113752,6939195938352,8,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC21-合成火法师-Vincent-英语,120239528904130510,120239528904080510,120238607155630510,8,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-11,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,8,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
