日期,国家,统一名称,统一 ID,平台,设备,下载量,收入
2025-11-25,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,421,9376.39
2025-11-25,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,34,740.36
2025-11-25,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1206,37706.26
2025-11-26,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,96,1653.04
2025-11-26,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,89.69
2025-11-26,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,191,4944.19
2025-11-26,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,23.93
2025-11-26,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,10.07
2025-11-26,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,20,177.69
2025-11-26,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,351,9317.84
2025-11-26,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,32,690.06
2025-11-26,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1336,31839.56
2025-11-27,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,92,2397.78
2025-11-27,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,59.96
2025-11-27,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,173,5495.58
2025-11-27,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,24.69
2025-11-27,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,8.97
2025-11-27,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,15,88.49
2025-11-27,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,398,10746.07
2025-11-27,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,34,1015.38
2025-11-27,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1053,29712.44
2025-11-28,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,122,3662.3
2025-11-28,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,169.59
2025-11-28,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,170,8290.31
2025-11-28,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,32.89
2025-11-28,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,10.18
2025-11-28,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,12,300.29
2025-11-28,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,567,12425.37
2025-11-28,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,37,1017.71
2025-11-28,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1019,55135.97
2025-11-29,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,130,2927.42
2025-11-29,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,5,225.06
2025-11-29,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,217,13942.69
2025-11-29,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,5,34.73
2025-11-29,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,2.98
2025-11-29,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,6,689.67
2025-11-29,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,571,9931.77
2025-11-29,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,71,858.66
2025-11-29,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1222,50341.92
2025-11-30,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,109,2762.83
2025-11-30,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,2,171.92
2025-11-30,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,235,8190.74
2025-11-30,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,33.66
2025-11-30,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,6.76
2025-11-30,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,7,369.94
2025-11-30,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,437,14322.77
2025-11-30,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,66,684.15
2025-11-30,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1275,48492.44
2025-12-01,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,88,2947.94
2025-12-01,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,74.2
2025-12-01,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,152,8382.87
2025-12-01,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,33.51
2025-12-01,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,6.16
2025-12-01,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,3,389.87
2025-12-01,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,353,13748.62
2025-12-01,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,28,662.03
2025-12-01,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1149,50481.12
2025-12-02,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,92,2590.94
2025-12-02,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,1,80.35
2025-12-02,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,120,5767.21
2025-12-02,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,35.0
2025-12-02,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,4.01
2025-12-02,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,0,338.34
2025-12-02,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,803,10334.07
2025-12-02,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,25,700.35
2025-12-02,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,869,41606.6
2025-12-03,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,94,1721.22
2025-12-03,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,4,121.82
2025-12-03,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,128,6189.11
2025-12-03,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,1,31.8
2025-12-03,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,1.4
2025-12-03,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,9,315.91
2025-12-03,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,382,12635.7
2025-12-03,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,28,784.03
2025-12-03,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1063,43438.14
2025-12-04,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,74,1948.99
2025-12-04,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,9,196.77
2025-12-04,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,117,7632.11
2025-12-04,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,38.41
2025-12-04,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,12.34
2025-12-04,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,3,228.94
2025-12-04,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,374,9521.85
2025-12-04,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,29,907.59
2025-12-04,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,927,37604.48
2025-12-05,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,73,2949.63
2025-12-05,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,100.36
2025-12-05,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,116,8398.91
2025-12-05,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,32.52
2025-12-05,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,8.93
2025-12-05,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,0,247.98
2025-12-05,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,419,9603.63
2025-12-05,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,41,795.33
2025-12-05,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,874,40790.02
2025-12-06,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,64,2608.58
2025-12-06,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,7,93.94
2025-12-06,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,131,8119.5
2025-12-06,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,31.36
2025-12-06,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,2.89
2025-12-06,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,5,234.06
2025-12-06,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,471,8508.64
2025-12-06,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,72,1014.51
2025-12-06,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,850,44023.4
2025-12-07,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,38,2283.48
2025-12-07,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,134.12
2025-12-07,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,73,7869.19
2025-12-07,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,27.41
2025-12-07,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,12.72
2025-12-07,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,18,261.22
2025-12-07,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,366,8532.86
2025-12-07,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,56,793.01
2025-12-07,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1007,38619.63
2025-12-08,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,32,2307.68
2025-12-08,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,9,69.97
2025-12-08,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,133,6436.24
2025-12-08,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,24.67
2025-12-08,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,8.78
2025-12-08,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,24,399.78
2025-12-08,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,341,9134.63
2025-12-08,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,31,624.76
2025-12-08,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,808,37841.04
2025-12-09,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,31,2344.42
2025-12-09,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,44.81
2025-12-09,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,133,9821.86
2025-12-09,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,23.21
2025-12-09,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,7.2
2025-12-09,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,11,258.94
2025-12-09,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,709,9084.19
2025-12-09,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,33,728.14
2025-12-09,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1041,37619.03
2025-12-10,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,33,2134.47
2025-12-10,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,8,92.93
2025-12-10,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,99,5922.66
2025-12-10,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,25.3
2025-12-10,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,8.11
2025-12-10,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,15,180.87
2025-12-10,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,266,8854.17
2025-12-10,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,32,432.48
2025-12-10,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,645,37269.18
2025-12-11,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,38,1607.67
2025-12-11,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,8,176.77
2025-12-11,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,102,7299.2
2025-12-11,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,17.15
2025-12-11,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,13.19
2025-12-11,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,14,119.37
2025-12-11,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,286,8605.82
2025-12-11,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,39,542.3
2025-12-11,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,767,38550.56
2025-12-12,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,52,2400.57
2025-12-12,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,129.07
2025-12-12,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,98,6411.89
2025-12-12,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,17.84
2025-12-12,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,12.18
2025-12-12,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,11,135.88
2025-12-12,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,339,9169.36
2025-12-12,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,35,642.64
2025-12-12,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,888,65363.11
2025-12-13,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,58,2144.02
2025-12-13,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,7,105.97
2025-12-13,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,103,8036.78
2025-12-13,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,19.4
2025-12-13,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,3.5
2025-12-13,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,4,192.44
2025-12-13,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,389,8316.42
2025-12-13,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,65,638.5
2025-12-13,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,967,50970.16
2025-12-14,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,40,1879.61
2025-12-14,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,10,109.17
2025-12-14,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,54,11671.12
2025-12-14,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,17.7
2025-12-14,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,7.96
2025-12-14,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,0,244.67
2025-12-14,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,300,8339.93
2025-12-14,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,82,860.08
2025-12-14,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,1083,40140.4
2025-12-15,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,59,1806.96
2025-12-15,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,7,55.27
2025-12-15,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,117,6943.21
2025-12-15,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,30.84
2025-12-15,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,8.54
2025-12-15,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,5,334.27
2025-12-15,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,333,7273.84
2025-12-15,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,34,541.18
2025-12-15,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,828,43821.96
2025-12-16,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,60,2027.87
2025-12-16,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,6,32.04
2025-12-16,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,147,5117.8
2025-12-16,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,41.84
2025-12-16,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,2.28
2025-12-16,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,12,499.66
2025-12-16,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,332,7283.52
2025-12-16,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,32,924.6
2025-12-16,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,825,41992.05
2025-12-17,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,58,1939.85
2025-12-17,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,5,24.66
2025-12-17,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,142,6894.94
2025-12-17,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,43.72
2025-12-17,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,38.24
2025-12-17,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,7,504.57
2025-12-17,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,317,8632.69
2025-12-17,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,34,1252.65
2025-12-17,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,761,34507.44
2025-12-18,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,60,2135.73
2025-12-18,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,8,50.7
2025-12-18,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,124,4291.28
2025-12-18,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,2,47.17
2025-12-18,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,122.15
2025-12-18,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,6,440.68
2025-12-18,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,350,7911.87
2025-12-18,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,27,1274.6
2025-12-18,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,733,26935.29
2025-12-19,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,81,2256.04
2025-12-19,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,8,46.44
2025-12-19,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,113,9509.18
2025-12-19,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,3,50.25
2025-12-19,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,49.82
2025-12-19,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,4,291.92
2025-12-19,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,493,10416.54
2025-12-19,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,34,947.95
2025-12-19,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,686,44187.57
2025-12-20,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,87,2354.56
2025-12-20,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,14,35.56
2025-12-20,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,135,10297.1
2025-12-20,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,4,52.26
2025-12-20,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,24.89
2025-12-20,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,4,242.84
2025-12-20,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,510,8625.7
2025-12-20,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,80,899.62
2025-12-20,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,788,39745.11
2025-12-21,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,47,2214.78
2025-12-21,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,19,85.45
2025-12-21,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,156,7027.7
2025-12-21,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,1,59.11
2025-12-21,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,10.47
2025-12-21,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,12,225.95
2025-12-21,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,224,5936.84
2025-12-21,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,54,610.24
2025-12-21,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,806,37040.68
2025-12-22,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,38,1748.77
2025-12-22,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,17,93.93
2025-12-22,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,103,7215.16
2025-12-22,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,0,50.52
2025-12-22,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,0,3.45
2025-12-22,MO,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,3,350.99
2025-12-22,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,188,6251.13
2025-12-22,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,31,825.45
2025-12-22,TW,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPhone,690,39077.36
2025-12-23,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,Android,Android,41,1910.27
2025-12-23,HK,蔚藍星球: 國王很忙,68d0ed4f23721398b4b9582f,iOS,iPad,17,87.41
